STRUCTURE;STRUCTURE_ID;STRUCTURE_NAME;ACTION;FREQ;Fréquence;GEO_PICT;Pays et territoires insulaires du Pacifique;INDICATOR;Indicateur;SEX;Sexe;AGE;Âge;URBANIZATION;Urbanisation;DISABILITY;Invalidité;COMPOSITE_BREAKDOWN;Ventilation composite;TIME_PERIOD;Période;OBS_VALUE;Valeur observée;UNIT_MEASURE;Unité de mesure;UNIT_MULT;Multiplicateur d'unités;OBS_STATUS;Statut de l'observation;OBS_COMMENT;Commentaire;DATA_SOURCE;Source de données
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;TV;Tuvalu;NMDI0293;Proportion d'écoliers ayant commencé la première année d'études primaires qui terminent l'école primaire (%);_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;1991;;81;;;;;;;;;;MDG Report - Tuvalu 2010;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;TV;Tuvalu;NMDI0293;Proportion d'écoliers ayant commencé la première année d'études primaires qui terminent l'école primaire (%);_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;1993;;95.8;;;;;;;;;;MDG Report - SPC 2004;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;TV;Tuvalu;NMDI0293;Proportion d'écoliers ayant commencé la première année d'études primaires qui terminent l'école primaire (%);_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2002;;86.5;;;;;;;;;;MDG Report - Tuvalu 2010;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;TV;Tuvalu;NMDI0293;Proportion d'écoliers ayant commencé la première année d'études primaires qui terminent l'école primaire (%);_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2004;;91.2;;;;;;;;;;MDG Report - Tuvalu 2010;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;TV;Tuvalu;NMDI0293;Proportion d'écoliers ayant commencé la première année d'études primaires qui terminent l'école primaire (%);_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2014;;91.2;;;;;;;;;;Tuvalu - MoE Education Digest;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;TV;Tuvalu;NMDI0293;Proportion d'écoliers ayant commencé la première année d'études primaires qui terminent l'école primaire (%);_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2015;;79.9;;;;;;;;"Survival rate to year 5 ";;Tuvalu - DOE - Administrative database;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;TV;Tuvalu;NMDI0293;Proportion d'écoliers ayant commencé la première année d'études primaires qui terminent l'école primaire (%);_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2016;;82.1;;;;;;;;"Source- TEMIS 2016; From Y1 to Y8";;;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;CK;Îles Cook;NMDI0294;Rapport filles/garçons dans l'enseignement primaire;_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;1990;;98;;;;;;;;;;MDG Report - Cook Islands 2009;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;CK;Îles Cook;NMDI0294;Rapport filles/garçons dans l'enseignement primaire;_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2003;;89;;;;;;;;;;MDG Report - Cook Islands 2005;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;CK;Îles Cook;NMDI0294;Rapport filles/garçons dans l'enseignement primaire;_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2009;;96;;;;;;;;;;MDG Report - Cook Islands 2009;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;CK;Îles Cook;NMDI0294;Rapport filles/garçons dans l'enseignement primaire;_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2011;;102;;;;;;;;Female GER 105.96% Male GER 104.26%. Based on enrolment data from MOE and SDD based pop estimates 2011 for official primary school age 5-10 years;;Cook Islands - MoE Digest 2011;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;CK;Îles Cook;NMDI0294;Rapport filles/garçons dans l'enseignement primaire;_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2014;;100;;;;;;;;;;Cook Islands - MOE Statistics Report 2014;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;CK;Îles Cook;NMDI0294;Rapport filles/garçons dans l'enseignement primaire;_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2015;;100;;;;;;;;Cook Islands Ministry of Education Statistics Report, 2015;;Cook Islands - MOE Statistics Report 2015;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;CK;Îles Cook;NMDI0294;Rapport filles/garçons dans l'enseignement primaire;_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2016;;95;;;;;;;;;;Cook Island - MoE Statistics Report 2016;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;CK;Îles Cook;NMDI0294;Rapport filles/garçons dans l'enseignement primaire;_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2017;;94;;;;;;;;;;2017 education reportGPI-GER;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;VU;Vanuatu;NMDI0419;Ratio net d'inscription à l'EPPE;F;Femme;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2012;;45;;;;;;;;2012 VEMIS data;;Vanuatu-MOET Annual Statistical Report, 2015;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;VU;Vanuatu;NMDI0419;Ratio net d'inscription à l'EPPE;F;Femme;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2013;;43;;;;;;;;2013 VEMIS data;;Vanuatu-MOET Annual Statistical Report, 2015;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;VU;Vanuatu;NMDI0419;Ratio net d'inscription à l'EPPE;F;Femme;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2014;;43;;;;;;;;2014 VEMIS data;;Vanuatu-MOET Annual Statistical Report, 2015;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;VU;Vanuatu;NMDI0419;Ratio net d'inscription à l'EPPE;F;Femme;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2015;;43;;;;;;;;2015 VEMIS data;;Vanuatu-MOET Annual Statistical Report, 2015;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;KI;Kiribati;SE_PRE_PARTN;Taux de participation à l'apprentissage organisé (un an avant l'âge officiel d'entrée au primaire);F;Femme;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2018;;97.3;;PERCENT;pourcents;;;;;;;Kiribati National Statistics Office, Kiribati Social Development Indicator Survey 2018-19;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;KI;Kiribati;SE_PRE_PARTN;Taux de participation à l'apprentissage organisé (un an avant l'âge officiel d'entrée au primaire);F;Femme;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2020;;100;;PERCENT;pourcents;;;;;;;UNESCO Institute of Statistics;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;FJ;Fidji;NMDI0019;Taux d'alphabétisation des 15-24 ans (%);_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;1986;;97.5;;;;;;;;;;MDG Report - Fiji 2004;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;FJ;Fidji;NMDI0019;Taux d'alphabétisation des 15-24 ans (%);_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;1996;;99.3;;;;;;;;;;MDG Report - Fiji 2004;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;FJ;Fidji;NMDI0019;Taux d'alphabétisation des 15-24 ans (%);_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2008;;99.5;;;;;;;;;;MDG Report - Fiji 2009;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;TV;Tuvalu;SE_PRE_PARTN;Taux de participation à l'apprentissage organisé (un an avant l'âge officiel d'entrée au primaire);F;Femme;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2015;;100;;PERCENT;pourcents;;;;;;;UNESCO Institute of Statistics;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;TV;Tuvalu;SE_PRE_PARTN;Taux de participation à l'apprentissage organisé (un an avant l'âge officiel d'entrée au primaire);F;Femme;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2016;;92.1;;PERCENT;pourcents;;;;;;;UNESCO Institute of Statistics;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;TV;Tuvalu;SE_PRE_PARTN;Taux de participation à l'apprentissage organisé (un an avant l'âge officiel d'entrée au primaire);F;Femme;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2018;;90.8;;PERCENT;pourcents;;;;;;;UNESCO Institute of Statistics;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;TV;Tuvalu;SE_PRE_PARTN;Taux de participation à l'apprentissage organisé (un an avant l'âge officiel d'entrée au primaire);F;Femme;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2019;;80;;PERCENT;pourcents;;;;;;;UNESCO Institute of Statistics;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;TK;Tokelau;NMDI0293;Proportion d'écoliers ayant commencé la première année d'études primaires qui terminent l'école primaire (%);_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2004;;97.6;;;;;;;;;;Tokelau - Government of Tokelau Statistics Adviser;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;FM;États fédérés de Micronésie (pays);NMDI0429;Taux d'abandon (DR);_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2012;;1.4;;;;;;;;From ECE to Grade 12, in %;;FSM - MoE - National JEMCO Report 2011;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;FM;États fédérés de Micronésie (pays);NMDI0429;Taux d'abandon (DR);_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2015;;0.7;;;;;;;;From Kindergarten to G12;;;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;KI;Kiribati;NMDI0296;Rapport filles/garçons dans l'enseignement supérieur;_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;1995;;120;;;;;;;;;;MDG Report - SPC 2004;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;KI;Kiribati;NMDI0296;Rapport filles/garçons dans l'enseignement supérieur;_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2000;;100;;;;;;;;;;MDG Report - SPC 2004;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;NU;Niue;NMDI0033;Taux de réussite des femmes dans l'enseignement supérieur (%);F;Femme;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2001;;3.3;;;;;;;;;;Census Report - Niue 2001;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;NR;Nauru;NMDI0020;Part des dépenses publiques consacrées au secteur de l'éducation (en % du total);_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2011;;8.93;;;;;;;;Domestic expenses. $2,606,020 to Education out of $29,174,398 total treasury expenses;;Nauru - Budget and the Estimates of Revenue and Expenditure 2011/12;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;NR;Nauru;NMDI0020;Part des dépenses publiques consacrées au secteur de l'éducation (en % du total);_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2013;;5.73;;;;;;;;Total government expenditure 2012-2013 - 69,747,000Governement expenditure on education 2012-2013- 3,999,000;;Off Hand Nauru NSO;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;NR;Nauru;NMDI0020;Part des dépenses publiques consacrées au secteur de l'éducation (en % du total);_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2014;;5.31;;;;;;;;Total government  expenditure  2013-2014 - 99,471,000 A$. Governement  expenditure  on education 2013-2014 - 5,278,000 A$;;Off Hand Nauru NSO;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;KI;Kiribati;NMDI0021;Ratio élèves/enseignants;_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2002;;18;;;;;;;;Secondary;;Kiribati - MOE - Digest of Education Statistics 2005;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;KI;Kiribati;NMDI0021;Ratio élèves/enseignants;_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2003;;16;;;;;;;;Secondary;;Kiribati - MOE - Digest of Education Statistics 2005;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;KI;Kiribati;NMDI0021;Ratio élèves/enseignants;_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2004;;25;;;;;;;;;;Kiribati - MOE - Digest of Education Statistics 2005;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;KI;Kiribati;NMDI0021;Ratio élèves/enseignants;_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2005;;18;;;;;;;;Secondary;;Kiribati - MOE - Digest of Education Statistics 2008;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;KI;Kiribati;NMDI0021;Ratio élèves/enseignants;_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2006;;16;;;;;;;;Secondary;;Kiribati - MOE - Digest of Education Statistics 2008;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;KI;Kiribati;NMDI0021;Ratio élèves/enseignants;_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2007;;18;;;;;;;;Secondary;;Kiribati - MOE - Digest of Education Statistics 2008;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;KI;Kiribati;NMDI0021;Ratio élèves/enseignants;_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2008;;19;;;;;;;;Combined Junior/Senior Secondary;;Kiribati - MOE - Digest of Education Statistics 2011;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;KI;Kiribati;NMDI0021;Ratio élèves/enseignants;_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2009;;30;;;;;;;;Combined Junior/Senior Secondary;;Kiribati - MOE - Digest of Education Statistics 2011;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;KI;Kiribati;NMDI0021;Ratio élèves/enseignants;_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2010;;27;;;;;;;;Combined Junior/Senior Secondary;;Kiribati - MOE - Digest of Education Statistics 2011;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;KI;Kiribati;NMDI0021;Ratio élèves/enseignants;_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2011;;20;;;;;;;;Combined Junior/Senior Secondary;;Kiribati - MOE - Digest of Education Statistics 2011;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;KI;Kiribati;NMDI0021;Ratio élèves/enseignants;_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2014;;16.1;;;;;;;;Secondary;;Kiribati - MOE Digest of Education Statistics 2014;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;VU;Vanuatu;NMDI0033;Taux de réussite des femmes dans l'enseignement supérieur (%);_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2013;;4.7;;;;;;;;"Females aged 25+ (instead of 24+) having completed more than secondary (Tertiary / vocational)""""";;DHS Report - Vanuatu 2013;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;KI;Kiribati;NMDI0033;Taux de réussite des femmes dans l'enseignement supérieur (%);_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2015;;4;;;;;;;;;;2015 CensusIncludes Vocational education;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;TO;Tonga;NMDI0420;Taux brut d'inscription à l'EPPE;_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2014;;42.6;;;;;;;;From SPC population estimates;;Tonga - MOE - EMIS data files 2014;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;FM;États fédérés de Micronésie (pays);NMDI0420;Taux brut d'inscription à l'EPPE;M;Homme;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2017;;97.4;;;;;;;;;;fedEMIS Online;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;PF;Polynésie française;NMDI0020;Part des dépenses publiques consacrées au secteur de l'éducation (en % du total);_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2012;;0;;;;;;;;Pas de compte consolid� des d�penses publiques dans le domaine de l'�ducation.;;Polyn�sie fran�aise. Direction G�n�rale de l'Education et des Enseignements;
